city,timestamp,temperature,season
New York,2010-02-19,-1.9016740635635774,winter
New York,2010-02-20,-12.64153863474874,winter
New York,2010-02-21,0.7679612824912395,winter
New York,2010-02-22,0.9682759523547552,winter
New York,2010-02-23,3.9593583884507226,winter
New York,2010-02-24,8.846282012647803,winter
New York,2010-02-25,5.307638952469144,winter
New York,2010-02-26,5.30693861564374,winter
New York,2010-02-27,-1.0715719539728412,winter
New York,2010-02-28,4.701179258199106,winter
New York,2010-03-01,12.037418527313747,spring
New York,2010-03-02,4.049574781130208,spring
New York,2010-03-03,17.890058479027612,spring
New York,2010-03-04,5.233069623188242,spring
New York,2010-03-05,6.053076878257648,spring
New York,2010-03-06,11.977207182123886,spring
New York,2010-03-07,6.3948780197949535,spring
New York,2010-03-08,6.5575020738278145,spring
New York,2010-03-09,2.5497039360488127,spring
New York,2010-03-10,7.45716388677968,spring
New York,2010-03-11,4.915461995019142,spring
New York,2010-03-12,14.215192519958185,spring
New York,2010-03-13,10.919185231347722,spring
New York,2010-03-14,12.632594078298101,spring
New York,2010-03-15,11.760252763377787,spring
New York,2010-03-16,11.659456293383442,spring
New York,2010-03-17,10.036340557516402,spring
New York,2010-03-18,17.01476875889867,spring
New York,2010-03-19,8.841992404583243,spring
New York,2010-03-20,11.726149693570331,spring
New York,2010-03-21,12.04401252144185,spring
New York,2010-03-22,16.493086184759637,spring
New York,2010-03-23,3.837341356480149,spring
New York,2010-03-24,14.430497640427973,spring
New York,2010-03-25,9.106064774543533,spring
New York,2010-03-26,21.979447402757103,spring
New York,2010-03-27,6.254875111846653,spring
New York,2010-03-28,7.073562946149849,spring
New York,2010-03-29,12.10727367545147,spring
New York,2010-03-30,8.396463994600058,spring
New York,2010-03-31,19.98170339369485,spring
New York,2010-04-01,15.183002207133018,spring
New York,2010-04-02,4.053428942200098,spring
New York,2010-04-03,9.451544537618815,spring
New York,2010-04-04,4.168988690063523,spring
New York,2010-04-05,-8.055654274397956,spring
New York,2010-04-06,9.572274956655539,spring
New York,2010-04-07,13.964095183382042,spring
New York,2010-04-08,6.106424284174519,spring
New York,2010-04-09,8.356572924693756,spring
New York,2010-04-10,5.88544186440201,spring
New York,2010-04-11,11.978471993892214,spring
New York,2010-04-12,13.440053871975756,spring
New York,2010-04-13,18.963406497541634,spring
New York,2010-04-14,12.280436813541929,spring
New York,2010-04-15,7.997921686295488,spring
New York,2010-04-16,7.332466127978815,spring
New York,2010-04-17,13.6057910935303,spring
New York,2010-04-18,4.371951603847558,spring
New York,2010-04-19,12.823457285056465,spring
New York,2010-04-20,12.62505065280994,spring
New York,2010-04-21,21.898317826469977,spring
New York,2010-04-22,10.954706452667754,spring
New York,2010-04-23,13.338175173791349,spring
New York,2010-04-24,11.397409608026575,spring
New York,2010-04-25,10.96179297263353,spring
New York,2010-04-26,14.74457439796021,spring
New York,2010-04-27,6.623341188058861,spring
New York,2010-04-28,9.52088039762137,spring
New York,2010-04-29,17.67504909769795,spring
New York,2010-04-30,5.138181372891156,spring
New York,2010-05-01,10.040996729158554,spring
New York,2010-05-02,10.25116276155567,spring
New York,2010-05-03,16.973854210635512,spring
New York,2010-05-04,8.094210085523711,spring
New York,2010-05-05,4.992932772973776,spring
New York,2010-05-06,17.8886446312291,spring
New York,2010-05-07,18.589410295462777,spring
New York,2010-05-08,4.60613584760739,spring
New York,2010-05-09,7.969700212404325,spring
New York,2010-05-10,6.606145553301003,spring
New York,2010-05-11,10.939515632306582,spring
New York,2010-05-12,17.398403102591214,spring
New York,2010-05-13,2.371630811961679,spring
New York,2010-05-14,17.64440613958315,spring
New York,2010-05-15,12.69370949844263,spring
New York,2010-05-16,13.676315800070043,spring
New York,2010-05-17,6.474303382554336,spring
New York,2010-05-18,13.862525098123312,spring
New York,2010-05-19,6.089550824556479,spring
New York,2010-05-20,11.606179275965706,spring
New York,2010-05-21,1.2108923132307243,spring
New York,2010-05-22,1.9014297992003826,spring
New York,2010-05-23,11.269617860203663,spring
New York,2010-05-24,3.2833615598769095,spring
New York,2010-05-25,8.362169313903587,spring
New York,2010-05-26,5.28952636564144,spring
New York,2010-05-27,10.888634917685723,spring
New York,2010-05-28,4.514866656602571,spring
New York,2010-05-29,7.603990122897803,spring
New York,2010-05-30,7.554350948780513,spring
New York,2010-05-31,17.721571955372255,spring
New York,2010-06-01,24.97385154144972,summer
New York,2010-06-02,16.59242611027748,summer
New York,2010-06-03,30.195523734127548,summer
New York,2010-06-04,32.40675374661697,summer
New York,2010-06-05,26.740590758854225,summer
New York,2010-06-06,26.62594327554614,summer
New York,2010-06-07,27.92476176021684,summer
New York,2010-06-08,30.317538905016725,summer
New York,2010-06-09,29.55653806961264,summer
New York,2010-06-10,27.38735285524841,summer
New York,2010-06-11,25.763743436279622,summer
New York,2010-06-12,28.10407869416633,summer
New York,2010-06-13,24.37524463558699,summer
New York,2010-06-14,27.31009276545403,summer
New York,2010-06-15,19.387204168268983,summer
New York,2010-06-16,26.410779369817625,summer
New York,2010-06-17,32.14145432818971,summer
New York,2010-06-18,29.438477006252267,summer
New York,2010-06-19,24.88936709658904,summer
New York,2010-06-20,23.293604848782515,summer
New York,2010-06-21,28.04192365598429,summer
New York,2010-06-22,26.171571768132484,summer
New York,2010-06-23,27.289245370869704,summer
New York,2010-06-24,20.779271671683443,summer
New York,2010-06-25,25.34072162631089,summer
New York,2010-06-26,21.757750051410962,summer
New York,2010-06-27,27.332118388702654,summer
New York,2010-06-28,29.00267739900062,summer
New York,2010-06-29,29.052030815359746,summer
New York,2010-06-30,24.570212635035997,summer
New York,2010-07-01,22.930416107498974,summer
New York,2010-07-02,36.137538870994916,summer
New York,2010-07-03,22.27123586411036,summer
New York,2010-07-04,22.650805084658135,summer
New York,2010-07-05,20.910604839698014,summer
New York,2010-07-06,27.440789297208383,summer
New York,2010-07-07,27.026289111290716,summer
New York,2010-07-08,22.00039214302143,summer
New York,2010-07-09,28.615341351403764,summer
New York,2010-07-10,26.7716170475111,summer
New York,2010-07-11,28.812313510004127,summer
New York,2010-07-12,31.339931621307752,summer
New York,2010-07-13,25.699721177451153,summer
New York,2010-07-14,27.18550486401762,summer
New York,2010-07-15,27.781313381865996,summer
New York,2010-07-16,28.440187007502125,summer
New York,2010-07-17,28.2499168306785,summer
New York,2010-07-18,22.195762989516428,summer
New York,2010-07-19,34.28090051210572,summer
New York,2010-07-20,24.02790545336173,summer
New York,2010-07-21,20.036150213038834,summer
New York,2010-07-22,30.544332168634178,summer
New York,2010-07-23,32.5970505755545,summer
New York,2010-07-24,28.078192301536944,summer
New York,2010-07-25,26.62045548579613,summer
New York,2010-07-26,29.614860069479782,summer
New York,2010-07-27,26.14265799922489,summer
New York,2010-07-28,25.94932669266985,summer
New York,2010-07-29,23.417512511699666,summer
New York,2010-07-30,31.028656331166538,summer
New York,2010-07-31,29.545603124664765,summer
New York,2010-08-01,28.25390417025995,summer
New York,2010-08-02,31.861707681324916,summer
New York,2010-08-03,25.3150098027914,summer
New York,2010-08-04,25.359076290328748,summer
New York,2010-08-05,28.38417933031002,summer
New York,2010-08-06,22.231271573415953,summer
New York,2010-08-07,16.850387585498048,summer
New York,2010-08-08,19.135274491081905,summer
New York,2010-08-09,29.32161952128616,summer
New York,2010-08-10,29.575764480766118,summer
New York,2010-08-11,21.109185170188628,summer
New York,2010-08-12,31.238032719877435,summer
New York,2010-08-13,18.32388139752808,summer
New York,2010-08-14,26.162434354571367,summer
New York,2010-08-15,27.917864281971884,summer
New York,2010-08-16,22.821646506897267,summer
New York,2010-08-17,25.903305205065845,summer
New York,2010-08-18,23.19969812222879,summer
New York,2010-08-19,25.925521765065135,summer
New York,2010-08-20,28.867409716478704,summer
New York,2010-08-21,21.491635994173336,summer
New York,2010-08-22,16.082596643132923,summer
New York,2010-08-23,26.557469596805753,summer
New York,2010-08-24,33.90079475346189,summer
New York,2010-08-25,18.152845193471975,summer
New York,2010-08-26,11.604975360385104,summer
New York,2010-08-27,24.094631446214425,summer
New York,2010-08-28,18.870347828916774,summer
New York,2010-08-29,25.78873478615715,summer
New York,2010-08-30,25.342919541414552,summer
New York,2010-08-31,32.41578158040877,summer
New York,2010-09-01,16.109150406380785,autumn
New York,2010-09-02,3.418776324822314,autumn
New York,2010-09-03,9.676627702559085,autumn
New York,2010-09-04,10.088031456260415,autumn
New York,2010-09-05,15.021761853240932,autumn
New York,2010-09-06,20.59599159063995,autumn
New York,2010-09-07,19.51073503058179,autumn
New York,2010-09-08,15.893247986952856,autumn
New York,2010-09-09,16.276776446104808,autumn
New York,2010-09-10,18.205577476912158,autumn
New York,2010-09-11,29.238541952267354,autumn
New York,2010-09-12,13.617161443486992,autumn
New York,2010-09-13,18.740194566369425,autumn
New York,2010-09-14,7.2838224927430915,autumn
New York,2010-09-15,11.14313036310835,autumn
New York,2010-09-16,10.550263853741491,autumn
New York,2010-09-17,22.21077851500078,autumn
New York,2010-09-18,24.866349121824584,autumn
New York,2010-09-19,19.24212414584513,autumn
New York,2010-09-20,13.965239560879596,autumn
New York,2010-09-21,21.574469267819065,autumn
New York,2010-09-22,16.165673021643354,autumn
New York,2010-09-23,17.08060559764914,autumn
New York,2010-09-24,19.24413428250083,autumn
New York,2010-09-25,8.066551544941317,autumn
New York,2010-09-26,9.228380653893964,autumn
New York,2010-09-27,13.848119536795535,autumn
New York,2010-09-28,10.725635570176307,autumn
New York,2010-09-29,16.41590314136843,autumn
New York,2010-09-30,23.893237160590136,autumn
New York,2010-10-01,15.120272616180651,autumn
New York,2010-10-02,9.313959161933237,autumn
New York,2010-10-03,14.371484044456102,autumn
New York,2010-10-04,4.98017420839836,autumn
New York,2010-10-05,9.2017536722199,autumn
New York,2010-10-06,16.25251141237057,autumn
New York,2010-10-07,13.21365237387976,autumn
New York,2010-10-08,16.034203216527033,autumn
New York,2010-10-09,12.435173777946293,autumn
New York,2010-10-10,14.047004958267495,autumn
New York,2010-10-11,21.85579883604813,autumn
New York,2010-10-12,12.282457028146162,autumn
New York,2010-10-13,22.764854113682436,autumn
New York,2010-10-14,11.739274618860346,autumn
New York,2010-10-15,19.861468682892852,autumn
New York,2010-10-16,18.66381168905794,autumn
New York,2010-10-17,22.39477397904078,autumn
New York,2010-10-18,15.026288119137247,autumn
New York,2010-10-19,7.192384791505036,autumn
New York,2010-10-20,8.955868037930278,autumn
New York,2010-10-21,17.627683466316384,autumn
New York,2010-10-22,6.194123737193815,autumn
New York,2010-10-23,12.306396625014818,autumn
New York,2010-10-24,16.00115161108642,autumn
New York,2010-10-25,15.372346367319857,autumn
New York,2010-10-26,10.435832658637889,autumn
New York,2010-10-27,11.666089384189018,autumn
New York,2010-10-28,17.842580413738286,autumn
New York,2010-10-29,13.129931413399314,autumn
New York,2010-10-30,18.373620982660803,autumn
New York,2010-10-31,19.11996752908453,autumn
New York,2010-11-01,15.613694345338896,autumn
New York,2010-11-02,16.79648173242372,autumn
New York,2010-11-03,11.046089520959665,autumn
New York,2010-11-04,15.10550750122608,autumn
New York,2010-11-05,21.419598929037605,autumn
New York,2010-11-06,13.754949439781646,autumn
New York,2010-11-07,12.803745824618735,autumn
New York,2010-11-08,21.186353934263394,autumn
New York,2010-11-09,14.11934561298481,autumn
New York,2010-11-10,12.643126543757438,autumn
New York,2010-11-11,18.260062261276392,autumn
New York,2010-11-12,17.942234826053095,autumn
New York,2010-11-13,13.350575443876664,autumn
New York,2010-11-14,13.82247774746827,autumn
New York,2010-11-15,10.93652258417009,autumn
New York,2010-11-16,15.76162413463358,autumn
New York,2010-11-17,22.9769935223219,autumn
New York,2010-11-18,10.564916994547104,autumn
New York,2010-11-19,11.689628732689847,autumn
New York,2010-11-20,17.914631844773005,autumn
New York,2010-11-21,13.451248007185916,autumn
New York,2010-11-22,11.105906439607185,autumn
New York,2010-11-23,18.972143710325778,autumn
New York,2010-11-24,25.523902301883396,autumn
New York,2010-11-25,12.638811371003227,autumn
New York,2010-11-26,10.534113474179463,autumn
New York,2010-11-27,22.453423905510142,autumn
New York,2010-11-28,14.711874423910738,autumn
New York,2010-11-29,14.25031735405019,autumn
New York,2010-11-30,9.246994820391675,autumn
New York,2010-12-01,0.27141876905616436,winter
New York,2010-12-02,-1.7708243620387663,winter
New York,2010-12-03,-1.3434643120450627,winter
New York,2010-12-04,-0.246623764861246,winter
New York,2010-12-05,-3.7256165245923216,winter
New York,2010-12-06,-3.8745293359818826,winter
New York,2010-12-07,0.20919362666363517,winter
New York,2010-12-08,5.284124683053832,winter
New York,2010-12-09,5.851210592605368,winter
New York,2010-12-10,1.185939857648942,winter
New York,2010-12-11,7.168658449747456,winter
New York,2010-12-12,-5.041178813320228,winter
New York,2010-12-13,-0.11750942280233233,winter
New York,2010-12-14,1.025230052626165,winter
New York,2010-12-15,7.660893225119748,winter
New York,2010-12-16,0.5333547622842496,winter
New York,2010-12-17,2.3690169091449578,winter
New York,2010-12-18,-1.705607391004911,winter
New York,2010-12-19,-4.48791129486438,winter
New York,2010-12-20,-10.426208424478048,winter
New York,2010-12-21,-0.6520819277262566,winter
New York,2010-12-22,2.510915734167357,winter
New York,2010-12-23,-7.504550276052436,winter
New York,2010-12-24,3.9642726220088527,winter
New York,2010-12-25,-8.23822807092555,winter
New York,2010-12-26,-7.2268139242632845,winter
New York,2010-12-27,2.738898053752068,winter
New York,2010-12-28,7.469484104045278,winter
New York,2010-12-29,0.3747146864855828,winter
New York,2010-12-30,-5.997397834196332,winter
New York,2010-12-31,-5.780367688916406,winter
New York,2011-01-01,3.658932410816129,winter
New York,2011-01-02,-0.8687076732503684,winter
New York,2011-01-03,-7.840706093362305,winter
New York,2011-01-04,1.2164253921563986,winter
New York,2011-01-05,-2.7218085923007767,winter
New York,2011-01-06,0.889549010892523,winter
New York,2011-01-07,2.7759820439157536,winter
New York,2011-01-08,-0.433794479542522,winter
New York,2011-01-09,0.18399670004904764,winter
New York,2011-01-10,-2.2729971198898715,winter
New York,2011-01-11,-1.021308257794684,winter
New York,2011-01-12,0.3453501403461374,winter
New York,2011-01-13,2.40389591674697,winter
New York,2011-01-14,-3.3161314363321575,winter
New York,2011-01-15,-7.760304504262233,winter
New York,2011-01-16,1.309406020677424,winter
New York,2011-01-17,6.8640201749948595,winter
New York,2011-01-18,-8.645193495800779,winter
New York,2011-01-19,-2.3444233054596273,winter
New York,2011-01-20,0.7706724555988244,winter
New York,2011-01-21,-2.8406979990774,winter
New York,2011-01-22,2.592809469574129,winter
New York,2011-01-23,-8.79123286853184,winter
New York,2011-01-24,-0.6958931784739109,winter
New York,2011-01-25,5.527952218980858,winter
New York,2011-01-26,-1.3287785071013962,winter
New York,2011-01-27,-3.6831554957219947,winter
New York,2011-01-28,-2.355634496350072,winter
New York,2011-01-29,5.632726753589394,winter
New York,2011-01-30,-0.8935925840149473,winter
New York,2011-01-31,3.374135809697538,winter
New York,2011-02-01,1.5205437641075392,winter
New York,2011-02-02,-8.295512739160927,winter
New York,2011-02-03,-3.2280774078796886,winter
New York,2011-02-04,-9.53566851330642,winter
New York,2011-02-05,-2.787862666146564,winter
New York,2011-02-06,4.425572275793517,winter
New York,2011-02-07,5.0961326027934675,winter
New York,2011-02-08,9.394954508910933,winter
New York,2011-02-09,3.5066050037403906,winter
New York,2011-02-10,-7.560200932867753,winter
New York,2011-02-11,-6.123352046768151,winter
New York,2011-02-12,-0.2317056446601684,winter
New York,2011-02-13,7.401858570303112,winter
New York,2011-02-14,-0.7891850658610643,winter
New York,2011-02-15,1.3925656858186197,winter
New York,2011-02-16,0.910620710659673,winter
New York,2011-02-17,-8.511829076759124,winter
New York,2011-02-18,-3.945332969545927,winter
New York,2011-02-19,-1.8427935732839609,winter
New York,2011-02-20,-0.6817187581140376,winter
New York,2011-02-21,0.53186528330589,winter
New York,2011-02-22,-0.49995321196823705,winter
New York,2011-02-23,-1.9213310320867834,winter
New York,2011-02-24,-5.669970317100848,winter
New York,2011-02-25,0.017087246076952924,winter
New York,2011-02-26,-0.17225869837044605,winter
New York,2011-02-27,-1.986393948679813,winter
New York,2011-02-28,1.5833316959929935,winter
New York,2011-03-01,8.486942548622405,spring
New York,2011-03-02,12.376487908835752,spring
New York,2011-03-03,6.965973672066259,spring
New York,2011-03-04,7.021482849959376,spring
New York,2011-03-05,7.608912408125208,spring
New York,2011-03-06,20.819848502466872,spring
New York,2011-03-07,10.529118754286575,spring
New York,2011-03-08,10.9449689138847,spring
New York,2011-03-09,12.531441118942082,spring
New York,2011-03-10,16.84525444377413,spring
New York,2011-03-11,13.629407088886285,spring
New York,2011-03-12,25.500388685675446,spring
New York,2011-03-13,10.666630053730088,spring
New York,2011-03-14,8.207023184592849,spring
New York,2011-03-15,12.679436431862666,spring
New York,2011-03-16,3.792669795697683,spring
New York,2011-03-17,9.170763274304898,spring
New York,2011-03-18,9.478541445478013,spring
New York,2011-03-19,9.907802921487432,spring
New York,2011-03-20,7.646646464547718,spring
New York,2011-03-21,2.6429934713722876,spring
New York,2011-03-22,1.7210054599363147,spring
New York,2011-03-23,6.992711167841193,spring
New York,2011-03-24,7.421452698103414,spring
New York,2011-03-25,10.35507608822266,spring
New York,2011-03-26,14.366094798804987,spring
New York,2011-03-27,8.397007714075952,spring
New York,2011-03-28,8.684148431448131,spring
New York,2011-03-29,12.947053227931784,spring
New York,2011-03-30,0.37520996812348706,spring
New York,2011-03-31,18.040172791165894,spring
New York,2011-04-01,6.773050847321288,spring
New York,2011-04-02,7.993497596653624,spring
New York,2011-04-03,13.56758913426804,spring
New York,2011-04-04,7.701656462235506,spring
New York,2011-04-05,9.559044655065367,spring
New York,2011-04-06,6.129225642442517,spring
New York,2011-04-07,1.9458755101529768,spring
New York,2011-04-08,5.84441149195672,spring
New York,2011-04-09,13.971658628303045,spring
New York,2011-04-10,7.51768287024413,spring
New York,2011-04-11,18.20824146664745,spring
New York,2011-04-12,12.075296563570353,spring
New York,2011-04-13,9.485289126111246,spring
New York,2011-04-14,13.861659692264327,spring
New York,2011-04-15,12.391296508456284,spring
New York,2011-04-16,-2.452222328480019,spring
New York,2011-04-17,18.75402939654689,spring
New York,2011-04-18,8.61123143856486,spring
New York,2011-04-19,8.798705910732142,spring
New York,2011-04-20,4.472859103949277,spring
New York,2011-04-21,11.99189238536641,spring
New York,2011-04-22,5.409538615526282,spring
New York,2011-04-23,12.959850521286143,spring
New York,2011-04-24,17.090765512001404,spring
New York,2011-04-25,12.868008870032336,spring
New York,2011-04-26,16.01838496152228,spring
New York,2011-04-27,9.703246043777897,spring
New York,2011-04-28,11.36010421630525,spring
New York,2011-04-29,18.489632391576407,spring
New York,2011-04-30,14.03419632083522,spring
New York,2011-05-01,6.090874287943535,spring
New York,2011-05-02,11.308139925129936,spring
New York,2011-05-03,12.446694012906065,spring
New York,2011-05-04,4.603952876018068,spring
New York,2011-05-05,15.372623793164749,spring
New York,2011-05-06,4.9371164734788,spring
New York,2011-05-07,21.85355248293334,spring
New York,2011-05-08,8.125169288882901,spring
New York,2011-05-09,13.322570717447096,spring
New York,2011-05-10,11.757810111928029,spring
New York,2011-05-11,7.654244789281358,spring
New York,2011-05-12,7.722667741336744,spring
New York,2011-05-13,11.407587412317675,spring
New York,2011-05-14,10.975059477514264,spring
New York,2011-05-15,5.448018756544496,spring
New York,2011-05-16,9.948344206670306,spring
New York,2011-05-17,5.675582988975081,spring
New York,2011-05-18,15.423799553664141,spring
New York,2011-05-19,9.062264235321718,spring
New York,2011-05-20,4.96045963137462,spring
New York,2011-05-21,16.99907265442556,spring
New York,2011-05-22,17.255312030028723,spring
New York,2011-05-23,13.716703327433368,spring
New York,2011-05-24,8.41905271001681,spring
New York,2011-05-25,6.163109768044044,spring
New York,2011-05-26,10.448750317151589,spring
New York,2011-05-27,12.523536097783097,spring
New York,2011-05-28,6.06362744089337,spring
New York,2011-05-29,5.795005545339736,spring
New York,2011-05-30,15.456969449562871,spring
New York,2011-05-31,16.309805543240415,spring
New York,2011-06-01,25.325198378636088,summer
New York,2011-06-02,31.461526145976627,summer
New York,2011-06-03,35.03933207815945,summer
New York,2011-06-04,20.546266555331982,summer
New York,2011-06-05,24.11376409300879,summer
New York,2011-06-06,19.485812219347785,summer
New York,2011-06-07,23.32535784726267,summer
New York,2011-06-08,25.298617627920322,summer
New York,2011-06-09,27.875973265112734,summer
New York,2011-06-10,23.984014422356434,summer
New York,2011-06-11,21.276211376984854,summer
New York,2011-06-12,22.462298554763155,summer
New York,2011-06-13,29.857998388953682,summer
New York,2011-06-14,22.931207491605953,summer
New York,2011-06-15,30.951222185806046,summer
New York,2011-06-16,19.8453060322608,summer
New York,2011-06-17,24.864473033224595,summer
New York,2011-06-18,35.21815827572086,summer
New York,2011-06-19,17.048448410513288,summer
New York,2011-06-20,24.052567078242966,summer
New York,2011-06-21,20.7931910181425,summer
New York,2011-06-22,24.748707847871508,summer
New York,2011-06-23,26.731542528403516,summer
New York,2011-06-24,25.842978310736836,summer
New York,2011-06-25,21.845234087918136,summer
New York,2011-06-26,25.469186114912787,summer
New York,2011-06-27,26.947808688063294,summer
New York,2011-06-28,23.500478808407628,summer
New York,2011-06-29,19.827679360422426,summer
New York,2011-06-30,27.650857086074534,summer
New York,2011-07-01,26.417976407914704,summer
New York,2011-07-02,24.563130867686805,summer
New York,2011-07-03,31.62547612439491,summer
New York,2011-07-04,28.360483399428393,summer
New York,2011-07-05,27.43742152255493,summer
New York,2011-07-06,24.9296934744312,summer
New York,2011-07-07,24.767638115736847,summer
New York,2011-07-08,29.668067703219315,summer
New York,2011-07-09,29.446295690075303,summer
New York,2011-07-10,31.965868442090784,summer
New York,2011-07-11,24.044557039799088,summer
New York,2011-07-12,22.369403412964505,summer
New York,2011-07-13,20.041422204314053,summer
New York,2011-07-14,29.042368606057856,summer
New York,2011-07-15,15.566381044055541,summer
New York,2011-07-16,31.40725697498919,summer
New York,2011-07-17,25.0965570474311,summer
New York,2011-07-18,26.014957550291776,summer
New York,2011-07-19,33.0093204948919,summer
New York,2011-07-20,30.532254977426263,summer
New York,2011-07-21,28.67541573737625,summer
New York,2011-07-22,16.994055487308124,summer
New York,2011-07-23,25.735817087520715,summer
New York,2011-07-24,19.08535309363851,summer
New York,2011-07-25,25.6007474925457,summer
New York,2011-07-26,33.045185584337666,summer
New York,2011-07-27,22.805229987310497,summer
New York,2011-07-28,22.780871575708595,summer
New York,2011-07-29,35.682444876301034,summer
New York,2011-07-30,27.393153204002083,summer
New York,2011-07-31,36.25749286431614,summer
New York,2011-08-01,31.01802788584091,summer
New York,2011-08-02,25.79837015257031,summer
New York,2011-08-03,21.485520664144964,summer
New York,2011-08-04,22.240070597078045,summer
New York,2011-08-05,31.48849252761491,summer
New York,2011-08-06,31.72282930190776,summer
New York,2011-08-07,24.643322404806153,summer
New York,2011-08-08,27.8361542332662,summer
New York,2011-08-09,33.925306174231245,summer
New York,2011-08-10,22.610491394523983,summer
New York,2011-08-11,24.014407344687182,summer
New York,2011-08-12,32.45908357205495,summer
New York,2011-08-13,28.405557204861093,summer
New York,2011-08-14,17.548352697703095,summer
New York,2011-08-15,16.766289587325893,summer
New York,2011-08-16,28.16585621140215,summer
New York,2011-08-17,25.834622770918457,summer
New York,2011-08-18,28.337861218843756,summer
New York,2011-08-19,32.29108569797877,summer
New York,2011-08-20,22.41358805153517,summer
New York,2011-08-21,23.828986508925325,summer
New York,2011-08-22,36.94334945392443,summer
New York,2011-08-23,20.2757261394443,summer
New York,2011-08-24,26.161337622178877,summer
New York,2011-08-25,29.438908208355773,summer
New York,2011-08-26,21.180480205110086,summer
New York,2011-08-27,26.753887676709017,summer
New York,2011-08-28,19.74421421519379,summer
New York,2011-08-29,25.652624205287683,summer
New York,2011-08-30,22.04901255187624,summer
New York,2011-08-31,22.68686549447018,summer
New York,2011-09-01,16.757506316822944,autumn
New York,2011-09-02,13.745929298838043,autumn
New York,2011-09-03,8.996501096199047,autumn
New York,2011-09-04,7.7092646677017465,autumn
New York,2011-09-05,4.740793565388962,autumn
New York,2011-09-06,17.351936609468513,autumn
New York,2011-09-07,11.118923873718364,autumn
New York,2011-09-08,16.92475345157902,autumn
New York,2011-09-09,14.749154682500734,autumn
New York,2011-09-10,17.11312056358881,autumn
New York,2011-09-11,13.341372478275769,autumn
New York,2011-09-12,14.497623256449662,autumn
New York,2011-09-13,14.163806945204495,autumn
New York,2011-09-14,22.93620083876504,autumn
New York,2011-09-15,8.428037368672342,autumn
New York,2011-09-16,16.50530358717814,autumn
New York,2011-09-17,3.188114652077779,autumn
New York,2011-09-18,19.79601898404129,autumn
New York,2011-09-19,21.964207831833008,autumn
New York,2011-09-20,17.634682696159565,autumn
New York,2011-09-21,11.47059289268412,autumn
New York,2011-09-22,17.547425020036187,autumn
New York,2011-09-23,19.6624522072711,autumn
New York,2011-09-24,14.72360448668274,autumn
New York,2011-09-25,7.895320894096099,autumn
New York,2011-09-26,16.03654071746421,autumn
New York,2011-09-27,14.172515206824883,autumn
New York,2011-09-28,11.054732033418496,autumn
New York,2011-09-29,25.905537535068383,autumn
New York,2011-09-30,13.739082790625805,autumn
New York,2011-10-01,14.609222518976527,autumn
New York,2011-10-02,4.8828240909977065,autumn
New York,2011-10-03,6.626420205689872,autumn
New York,2011-10-04,17.27599251352321,autumn
New York,2011-10-05,12.85490784787963,autumn
New York,2011-10-06,9.847303862787179,autumn
New York,2011-10-07,14.6736094728848,autumn
New York,2011-10-08,10.646514862881824,autumn
New York,2011-10-09,13.855952041749969,autumn
New York,2011-10-10,10.500193559444817,autumn
New York,2011-10-11,14.883688722813718,autumn
New York,2011-10-12,22.443006481226977,autumn
New York,2011-10-13,22.271378296811122,autumn
